time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-1.313866472206672,-0.10197955988237647,23.482904928060364,0.11603565095828916,0.22480360379821285,0.0,-2.1577002251020643,0.8763344248970152,5.549760741523494,0.04434463020343033,0.08444967091070116,0.0,458.8430350053881,456.33031090636996,458.5000018257262,457.90141351381953
3.660000000000003,-1.4478575093326902,-0.04712408735110722,23.817683937337613,0.119324896347476,0.2296885127766526,0.0,-2.3090606656102755,0.9523904575225547,5.608853764713357,0.07019700098814644,0.07453030109239075,0.0,463.9061401312885,463.1314827265147,462.59719939369893,464.63059780988937
3.720000000000003,-1.5906998633789153,0.01219059050814626,24.154575326208334,0.12364805250678668,0.23393037536364059,0.0,-2.45271325171098,1.0250910435563525,5.620412466214979,0.075525276984559,0.06165581810911672,0.0,449.8008948609812,448.7605602121593,450.35843161783737,450.7932020196148
3.780000000000003,-1.7416188861711894,0.07561778728073221,24.489532710000105,0.12858769187197527,0.237526495063757,0.0,-2.5782873184362436,1.089514292678159,5.544865912539331,0.09329309514261913,0.05625265881549696,0.0,421.7300513534718,421.2657301996467,421.4486482770829,422.98769521307986
3.840000000000003,-1.9003225224944753,0.14308394783435388,24.820685746041605,0.13390759228883464,0.24117917387753973,0.0,-2.712176069286353,1.1597778954531661,5.4934433271126935,0.0772791708472078,0.06881068306680174,0.0,429.40081873580624,430.46779057531825,430.8608194299016,429.51122974064214
3.900000000000003,-2.0677979085034526,0.21520791769707207,25.151397142761894,0.13796407988938864,0.24514153383776538,0.0,-2.870658340869594,1.2446871439624339,5.529634058135931,0.028241660832685735,0.05982701846831144,0.0,458.6677563198226,457.95665831169515,461.8443420634454,457.9622306780246
3.960000000000003,-2.2448040424216322,0.2924510305573279,25.48399591905758,0.13955759144973623,0.24884518086374907,0.0,-3.0298418671318585,1.3301452702941026,5.5564417378860425,0.022960309508129124,0.06527896827595031,0.0,456.8945888351347,457.3317466941286,457.9433862735432,457.5231332905115
4.020000000000002,-2.4323583381905807,0.37534305329742135,25.821724649607777,0.14089135678947518,0.2525366441772725,0.0,-3.222178352194092,1.432880280959458,5.699941599796288,0.020726197731914777,0.05270044923851839,0.0,495.28440408671185,494.36050949113667,494.149706492119,493.98492520241166
4.080000000000001,-2.6300212013433515,0.46359202701352553,26.16219149642646,0.14314915383726756,0.25594762698978624,0.0,-3.366927040430969,1.5088666821266734,5.648818738927252,0.05913717016572181,0.06406824174369616,0.0,434.7552970089908,435.7092172287986,434.64048414651165,437.84920433626655
4.14,-2.8357810122874105,0.5560738544730045,26.497066365555515,0.14641001467021297,0.25944465181011456,0.0,-3.4921890766638946,1.574122054500798,5.513981483074825,0.04245347415042004,0.04303345703571315,0.0,407.59880322838137,405.7166772906361,408.0253375334059,406.53495740268556
4.199999999999998,-3.049983431741112,0.6529821634282118,26.827034382305403,0.1500544945088631,0.26268895987701857,0.0,-3.648196754779601,1.6563627448591647,5.4846490161615,0.08336085721548236,0.07005646548972883,0.0,441.0880582954819,443.3164461461169,441.5829952712924,444.9477562248597
